Status,Progress,Duration..in.seconds.,Finished,RecordedDate,TV,Geslacht,Geslacht_4_TEXT,Leeftijd,Opleiding,Opleiding_11_TEXT,Nationaliteit,Nationaliteit_2_TEXT,Moedertaal,Moedertaal_2_TEXT,Sound_check,timerfiller_First.Click,timerfiller_Last.Click,timerfiller_Page.Submit,timerfiller_Click.Count,timermisinfo_First.Click,timermisinfo_Last.Click,timermisinfo_Page.Submit,timermisinfo_Click.Count,Attentioncheck1,misinfofamiliarity1_1,misinfofamiliarity2_1,timergeencorrectie_First.Click,timergeencorrectie_Last.Click,timergeencorrectie_Page.Submit,timergeencorrectie_Click.Count,timerregular_First.Click,timerregular_Last.Click,timerregular_Page.Submit,timerregular_Click.Count,timersatire_First.Click,timersatire_Last.Click,timersatire_Page.Submit,timersatire_Click.Count,Attentioncheck4,characteristics_1,characteristics_2,characteristics_3,characteristics_4,characteristics_5,characteristics_6,characteristics_7,correctiefam1_1,correctiefam2_1,discountingsatire_1,discountingsatire_2,discountingsatire_3,discountingregfiller_1,discountingregfiller_2,discountingregfiller_3,Veracity_1,mispercepties_1,mispercepties_2,mispercepties_3,mispercepties_4,attnatu_1,attnatu_2,attnatu_3,atthormo_1,atthormo_2,atthormo_3,involvement_1,involvement_2,involvement_3,sourcelikingGC_1,sourcelikingGC_2,sourcelikingGC_3,sourcelikingREG_1,sourcelikingREG_2,sourcelikingREG_3,sourcelikingSAT_1,sourcelikingSAT_2,sourcelikingSAT_3,vertrouwen_1,vertrouwen_2,vertrouwen_3,vertrouwen_4,vertrouwen_5,TikTokgebruik,gezondheidTT1_1,gezondheidTT2_1,gezondheidTT3_1,Religie_1,ACgebruik_1,ACgebruik_2,ACgebruik_3,ACgebruik_4,ACgebruik_5,ACgebruik_6,ACgebruik_7,ACgebruik_8,ACgebruik_9,ACgebruik_10,ACgebruik_11,ACgebruik_12,ACgebruik_13,ACgebruik_14,ACgebruik_15,ACgebruik_16,ACgebruik_17,ACgebruik_18,ACgebruik_19,ACgebruik_18_TEXT,Relatie,Relatie_4_TEXT,Zwanger,Conditie
0,100,868,1,7/4/24 13:55,1,1,,22,6,,1,,1,,7,,,,,0,0,222.444,0,Anticonceptiepil ,1,1,,,,,,,,,0,0,362.32,0,Een grappige educatie voorlichting over voorbehoedmiddelen ,7,7,4,7,1,7,7,7,7,6,4,5,,,,7,7,1,7,7,7,7,7,7,7,7,1,1,1,,,,,,,7,7,4,5,4,5,6,4,8,7,7,5,5,1,,,,,,,,,,,,,,,,,,,,1,,2,satire
0,100,24,1,7/4/24 14:29,1,2,,27,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,986,1,7/4/24 14:36,1,1,,20,3,,1,,1,,7,,,,,0,0,175.646,0,Het bevatten van gevaarlijke stoffen in anticonceptiepillen.,1,1,0,0,362.711,0,,,,,,,,,Het verschil tussen vlugkokende spaghetti en normale spaghetti,7,7,7,7,7,1,6,1,4,,,,1,4,1,1,4,2,7,7,1,1,3,4,2,5,1,1,1,7,7,6,,,,,,,7,3,7,4,7,8,2,4,2,1,1,,,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,1036,1,7/4/24 15:06,1,1,,19,5,,1,,1,,7,9.876,115.561,195.362,6,,,,,"keuken organiseren, dansje, grwm jason derulo concert",3,5,335.198,341.36,356.835,3,,,,,,,,,snel kook pasta,6,6,7,6,6,5,5,1,1,,,,3,5,5,5,3,5,5,4,5,3,4,4,5,5,2,2,2,6,7,5,,,,,,,6,3,4,4,5,6,3,3,3,1,,1,1,,,,,,,,,,,,,,,,,,2,,2,control
0,100,1198,1,7/4/24 15:26,1,1,,26,5,,1,,1,,7,,,,,48.231,48.231,180.088,1,Anti conceptie bij vrouwen ,1,4,0,0,357.965,0,,,,,,,,,Snelkokende pasta,6,6,5,6,6,5,7,4,2,,,,2,3,2,2,4,6,3,2,4,4,4,1,2,2,2,2,3,5,5,5,,,,,,,5,2,3,6,4,1,3,4,4,1,1,,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,929,1,7/4/24 15:30,1,1,,25,5,,1,,1,,7,3.413,3.413,193.364,1,,,,,"Iris, organizers",1,1,360.496,360.496,362.014,1,,,,,,,,,Snelkookende pasta beter of niet?,7,7,7,7,5,5,7,1,1,,,,2,5,3,5,1,5,7,6,1,3,7,2,3,7,4,4,4,7,7,7,,,,,,,5,3,4,5,3,8,2,1,2,1,,1,,,,,,,,,,,,,,,,,,,3,,2,control
0,100,1084,1,7/4/24 15:41,1,1,,29,2,,1,,1,,7,,,,,43.52,43.52,175.012,1,Anticonceptie,1,4,,,,,,,,,182.227,182.227,358.811,1,Anticonceptie,7,7,7,7,7,4,7,1,5,1,2,2,,,,1,2,3,7,6,7,7,7,1,1,1,1,1,1,,,,,,,7,7,7,6,2,6,4,4,1,1,3,1,1,,,1,,,,,,,,,,,,,,,,,,1,,2,satire
0,100,1036,1,7/4/24 15:55,1,1,,33,6,,1,,1,,7,,,,,0,0,174.73,0,Shade die ontstaan zou zijn door hormonale anticonceptie ,1,1,,,,,208.592,301.053,353.626,11,,,,,Meer uitleg over hormonale anticonceptie. De mogelijke gevolgen van het inzetten van natuurlijke anticonceptie.,7,5,5,7,3,2,6,3,5,,,,1,2,2,1,2,5,6,7,5,5,5,2,4,4,5,3,5,,,,5,6,6,,,,6,5,6,4,5,8,4,5,4,1,,,1,,,,,,,,,,,,,,,,,,3,,2,regular
0,100,831,1,7/4/24 17:05,1,1,,34,7,,1,,1,,7,,,,,0,0,175.881,0,over anticonceptie,4,2,,,,,,,,,0,0,363.58,0,anticonceptie en de bijwerking ,3,6,5,5,4,6,3,3,4,5,6,6,,,,4,5,5,5,6,5,5,4,5,4,4,4,5,5,,,,,,,3,3,4,4,5,5,5,4,5,4,5,5,4,,,1,,,1,,,,,1,,,,,,,,,,1,,2,satire
0,100,24,1,7/4/24 18:31,1,1,,22,5,,2,Pools,2,Pools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,64,1,7/4/24 19:41,1,1,,34,8,,1,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1264,1,7/4/24 22:18,1,1,,20,3,,1,,1,,7,,,,,12.889,54.965,174.624,2,Anticonceptie ,3,6,,,,,57.302,315.708,649.202,10,,,,,Natuurlijk anticonceptie tegenover hormonale anticonceptie ,7,7,7,7,4,4,7,6,6,,,,1,1,1,1,1,1,6,6,1,1,2,6,6,6,1,1,1,,,,5,5,5,,,,7,2,5,3,4,8,1,5,1,1,,,,,,,,,,,,,,,,,,1,,Ik val op vrouwen dus geen (alleen als je met meerdere vrouwen zou gaan testen),3,,2,regular
0,100,1044,1,7/4/24 23:04,1,1,,28,6,,1,,1,,7,,,,,17.881,112.696,177.409,2,Anticonceptie,7,6,,,,,,,,,359.348,359.348,359.899,1,De onwaardheden van natuurlijke anticonceptie,7,7,7,7,7,7,7,7,7,2,2,6,,,,5,4,4,4,4,4,4,4,1,1,1,1,1,1,,,,,,,4,5,4,6,4,5,3,3,1,1,3,1,1,,,,1,,,,,,,,,,,,,,,,,3,,2,satire
0,100,1086,1,7/5/24 0:29,1,1,,27,6,,1,,1,,7,,,,,180.319,180.319,180.925,1,Anticonceptie,1,2,,,,,,,,,0,0,360.417,0,Natuurlijke anticonceptie ,6,6,6,6,5,4,7,1,1,2,2,4,,,,5,2,5,6,4,2,2,3,2,2,5,3,4,5,,,,,,,4,5,4,6,2,6,3,3,1,1,3,2,1,,1,,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,1294,1,7/5/24 0:36,1,1,,33,6,,1,,1,,7,213.128,213.128,214.5,1,,,,,"Organize, dans, grwm",5,6,359.295,359.295,360.195,1,,,,,,,,,Spaghetti ,6,5,7,7,5,6,6,5,5,,,,2,3,5,4,4,5,6,5,5,4,5,3,2,3,5,5,5,6,6,5,,,,,,,5,5,6,5,5,1,4,6,4,4,,,,,1,,,,,,,,,,,,,,,,3,,2,control
0,100,1328,1,7/5/24 1:21,1,1,,23,6,,1,,1,,7,,,,,36.5,139.308,182.559,10,"Hoe schadelijk anticonceptie kan zijn, en eventuele alternatief",1,5,,,,,406.733,406.733,535.836,1,,,,,Anticonceptie,7,6,6,6,4,1,7,1,5,,,,1,2,6,4,3,4,6,5,3,4,3,4,4,5,3,4,3,,,,6,6,6,,,,5,4,5,5,5,7,1,3,2,1,,1,1,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,921,1,7/5/24 2:18,1,1,,24,5,,1,,1,,7,98.806,196.695,198.475,4,,,,,"Sorteren , dansen en opmaken ",5,5,28.574,487.188,488.572,12,,,,,,,,,Pasta ,5,5,5,6,5,2,5,5,5,,,,5,2,5,4,5,6,4,5,4,4,5,2,6,4,5,5,6,2,5,4,,,,,,,6,5,6,5,6,6,4,5,4,5,,,,1,,,1,,,1,,1,,1,,,,,,,3,,2,control
0,3,8,0,7/5/24 2:27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,24,0,7/5/24 2:29,1,1,,31,10,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,25,32,0,7/5/24 2:29,1,1,,27,9,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,20,30,0,7/5/24 2:30,1,1,,27,9,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,25,196,0,7/5/24 2:33,1,1,,33,7,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,36,314,0,7/5/24 2:33,1,1,,22,4,,1,,1,,7,,,,,187.865,187.865,189.223,1,Lange termijn nadelen van hormonale anticonceptie ,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,25,640,0,7/5/24 2:42,1,1,,35,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,100,1177,1,7/5/24 2:44,1,1,,25,5,,1,,1,,7,,,,,134.142,180.782,181.602,5,Over de nadelen van hormonale anticonceptie ,4,6,,,,,,,,,3.92,97.987,378.712,20,Over de veiligheid van natuurlijke anticonceptie en stijging bezoeken abortus klinisk,4,4,4,7,4,4,5,4,5,4,4,5,,,,3,2,4,5,6,1,1,1,6,5,6,1,1,1,,,,,,,4,5,5,5,4,5,3,3,8,6,6,4,1,,,,,,,,,1,,,,,,,,,,,,3,,2,satire
0,100,930,1,7/5/24 3:01,1,1,,21,5,,1,,1,,7,,,,,182.02,182.02,183.176,1,Informatie over anticoneptie,5,7,251.712,360.346,360.786,2,,,,,,,,,Vlugkokend pasta,7,7,7,7,4,5,7,1,1,,,,2,3,2,7,4,5,5,6,7,7,7,6,6,6,7,3,4,7,7,7,,,,,,,4,4,6,3,1,8,4,7,4,1,,,,,,,,,1,,,,,,,,,,,,3,,2,misinfo
0,13,30,0,7/5/24 3:10,1,1,,34,9,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,47,0,7/5/24 3:10,1,1,,21,7,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,25,36,0,7/5/24 3:12,1,1,,31,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,13,20,0,7/5/24 3:13,1,1,,29,9,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,0,7/5/24 3:18,1,1,,31,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,36,0,7/5/24 3:25,1,1,,34,2,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,13,19,0,7/5/24 3:26,1,1,,31,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,269,0,7/5/24 3:30,1,1,,19,4,,1,,1,,7,10.465,145.05,195.073,8,,,,,"Kruiden in potjes doen, dansje en klaarmaken ",1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,36,271,0,7/5/24 3:32,1,1,,18,3,,1,,1,,7,,,,,45.136,45.136,176.183,1,Anticonceptie en de schadelijkheid,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,36,1007,0,7/5/24 3:38,1,1,,26,6,,1,,1,,7,0,0,284.999,0,,,,,"dansen, organizen en makeup/haar",6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,36,419,0,7/5/24 3:40,1,1,,29,5,,1,,1,,7,,,,,7.968,69.473,261.236,3,Anticonceptie ,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,25,36,0,7/5/24 3:47,1,1,,35,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,25,32,0,7/5/24 3:52,1,1,,27,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,20,309,0,7/5/24 3:56,1,1,,33,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,100,977,1,7/5/24 3:58,1,1,,28,6,,1,,1,,7,,,,,63.837,63.837,178.685,1,De nadelen van de anticonceptiepil,2,2,,,,,,,,,273.537,287.304,359.853,2,De aniconceptiepil en natuurlijke anticonceptie,4,4,4,5,4,3,5,3,5,4,5,6,,,,6,2,6,6,6,3,3,3,2,2,2,5,4,3,,,,,,,4,4,4,6,4,6,5,5,2,3,5,3,1,,,1,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,1920,1,7/5/24 4:08,1,1,,32,6,,1,,1,,7,0,0,197.826,0,,,,,"Opruimen, dansen, concert",1,4,44.235,756.655,759.105,21,,,,,,,,,Vlugkokende pasta,5,7,6,6,4,5,5,1,2,,,,3,4,4,4,2,3,6,5,3,1,4,4,2,5,4,2,4,7,7,7,,,,,,,3,5,3,4,1,1,5,5,3,1,1,,,,,,,,,,,,,,,,,,,,3,,2,control
0,3,15,0,7/5/24 4:09,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,258,0,7/5/24 4:09,1,1,,27,6,,1,,1,,7,,,,,136.598,191.518,193.075,7,Anticonceptie ,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,100,209,1,7/5/24 4:20,1,2,,34,7,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,242,0,7/5/24 4:31,1,1,,22,6,,1,,1,,7,,,,,0,0,178.878,0,Anti conceptie pil,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,25,35,0,7/5/24 4:34,1,1,,31,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,100,95,1,7/5/24 4:36,1,1,,24,6,,1,,2,Perzisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,272,0,7/5/24 4:43,1,1,,22,4,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,36,1845,0,7/5/24 4:45,1,1,,33,9,,1,,1,,7,,,,,125.025,161,192.438,2,Voorbehoedmiddelen ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,49,316,0,7/5/24 4:47,1,1,,24,3,,1,,1,,7,,,,,5.863,114.504,194.814,3,De pil ,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,43,510,0,7/5/24 4:48,1,1,,35,5,,1,,1,,7,,,,,10.599,139.28,182.373,7,Naturlijke anticonceptie ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,25,28,0,7/5/24 4:48,1,1,,19,7,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,25,194,0,7/5/24 5:00,1,1,,21,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,100,821,1,7/5/24 5:04,1,1,,25,6,,1,,1,,7,,,,,0,0,179.228,0,Hormonale Anticonceptie,1,1,,,,,353.439,353.439,356.115,1,,,,,Anticonceptie,7,7,7,7,7,1,7,1,7,,,,1,2,1,1,1,1,7,7,1,1,1,7,6,7,1,1,1,,,,7,7,7,,,,7,4,6,5,5,8,1,3,1,1,,,,,1,,,,,,,,,,,,,,,,3,,2,regular
0,36,587,0,7/5/24 5:15,1,1,,33,10,,1,,1,,7,60.759,61.275,193.012,2,,,,,"Keukenlade inrichten, dansje en opmaken voor concert.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,49,239,0,7/5/24 5:16,1,1,,35,6,,1,,1,,7,,,,,42,49.402,174.69,3,Anticonceptie ,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,100,838,1,7/5/24 5:18,1,1,,24,8,,1,,1,,7,0,0,198.701,0,,,,,"ordenen vamn kastjes, een tiktok dansje en make up",7,7,0,0,372.268,0,,,,,,,,,patsa,4,7,7,7,7,7,7,4,4,,,,1,3,1,4,5,5,4,6,7,7,7,1,1,1,7,7,7,7,7,7,,,,,,,7,4,5,6,7,1,1,1,4,7,,1,,,,,,,,,,,,,,,,,,,3,,2,control
0,25,812,0,7/5/24 5:23,1,1,,33,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,49,297,0,7/5/24 5:25,1,1,,25,9,,1,,1,,7,,,,,76.069,76.483,206.173,2,anticonceptie,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,20,63,0,7/5/24 5:26,1,1,,22,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,20,210,0,7/5/24 5:28,1,1,,28,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,13,44,0,7/5/24 5:29,1,1,,22,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,158,0,7/5/24 5:29,1,1,,19,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,20,35,0,7/5/24 5:35,1,1,,26,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,13,17,0,7/5/24 5:37,1,1,,31,5,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,977,1,7/5/24 5:38,1,1,,31,6,,1,,1,,7,,,,,0,0,182.923,0,hormonale anticonceptie,5,5,52.218,52.218,360.109,1,,,,,,,,,Vlugkokende pasta,6,6,6,7,6,4,7,1,2,,,,1,3,1,1,2,2,7,7,2,2,4,6,6,4,2,2,2,6,6,5,,,,,,,6,5,5,2,5,6,2,6,4,1,,1,1,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,49,596,0,7/5/24 5:53,1,1,,25,9,,1,,1,,7,,,,,117.906,117.906,248.401,1,Over de hormonale pil en wat de effecten er van zijn die mensen niet echt kennen,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,20,50,0,7/5/24 5:55,1,1,,22,1,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,18,472,0,7/5/24 6:06,1,1,,31,9,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,13,16,0,7/5/24 6:15,1,1,,29,3,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,8711,1,7/5/24 6:18,1,1,,25,7,,1,,1,,7,,,,,2.952,743.131,744.557,2,anti conceptiepil,4,4,1.384,2139.148,2140.084,3,,,,,,,,,honig,6,4,3,4,5,3,6,4,6,,,,6,4,4,6,5,6,3,5,4,5,5,5,3,4,5,5,4,3,6,4,,,,,,,4,5,3,4,5,8,3,6,4,6,,1,,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,25,38,0,7/5/24 6:23,1,1,,23,9,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,36,279,0,7/5/24 6:29,1,1,,31,6,,1,,1,,7,57.891,57.891,197.827,1,,,,,"Opruimen, dansen, opmaken",6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,20,39,0,7/5/24 6:31,1,1,,18,4,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,49,500,0,7/5/24 6:36,1,1,,20,10,,1,,1,,7,,,,,0,0,184.588,0,Anticenceprie middelen,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,25,69,0,7/5/24 6:37,1,1,,29,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
